player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Alex Tuch,25,RW,50,12,26,38,-3,14,3.4,9,2,1,0,20,6,0,139,8.6,920,1105,49,32,9,14,39.1,193,1,18,16.39,139,228,191,1.07,9.09,14.9,12.48,568.0,461.0,55.2,952.0,788.0,54.71,759.0,629.0,54.68,59.18,49.41,54.5,23,7,0,4750000,0.058282208588957
Kyle Turris,32,C,23,1,3,4,-5,4,-0.1,1,0,0,0,3,0,0,21,4.8,198,517,6,13,28,22,56.0,185,1,3,1.53,21,43,29,0.46,6.35,13.01,8.77,88.0,105.0,45.6,175.0,176.0,49.86,128.0,133.0,49.04,6.42,8.9,41.91,30,2,1,1650000,0.0202453987730061
James van Riemsdyk,32,LW,82,24,14,38,-33,25,2.9,15,9,0,4,14,0,0,186,12.9,1321,967,25,34,10,14,41.7,191,0,2,25.43,187,285,245,1.14,8.49,12.94,11.13,777.0,665.0,53.88,1401.0,1170.0,54.49,1056.0,887.0,54.35,76.91,72.29,51.55,29,5,1,7000000,0.0858895705521472
Trevor van Riemsdyk,30,D,72,1,16,17,-3,40,2.5,1,0,0,0,15,0,1,75,1.3,1258,1048,129,25,0,0,0.0,188,1,300,2.93,75,147,102,0.14,3.58,7.01,4.87,526.0,647.0,44.84,988.0,1274.0,43.68,742.0,920.0,44.65,46.13,61.03,43.05,29,2,1,950000,0.0116564417177914
Frank Vatrano,27,LW,71,18,14,32,4,22,3.2,17,1,0,3,13,1,0,161,11.2,934,790,26,68,12,13,48.0,178,0,300,14.6,161,266,209,0.94,10.34,17.07,13.42,557.0,422.0,56.89,972.0,777.0,55.57,733.0,584.0,55.66,45.64,36.99,55.23,25,3,0,2533333,0.0310838404907975
Carter Verhaeghe,26,C,78,24,31,55,24,48,5.8,24,0,0,4,28,3,0,167,14.4,1252,963,16,50,19,10,65.5,185,0,82,20.75,167,312,232,0.99,8.0,14.95,11.12,808.0,589.0,57.84,1466.0,997.0,59.52,1098.0,770.0,58.78,82.63,57.45,58.99,24,2,1,1000000,0.0122699386503067
Jimmy Vesey,28,LW,68,8,7,15,-24,12,-0.3,6,0,2,2,7,0,0,110,7.3,981,865,29,85,18,43,29.5,191,0,66,12.28,110,185,155,0.75,6.73,11.32,9.48,423.0,514.0,45.14,818.0,939.0,46.56,612.0,732.0,45.54,36.75,49.36,42.68,28,1,1,800000,0.0098159509202454
Marc-Édouard Vlasic,34,D,75,3,11,14,-22,18,1.9,3,0,0,0,11,0,0,63,4.8,1141,913,90,54,0,0,0.0,185,0,35,2.06,63,145,99,0.11,3.31,7.62,5.21,470.0,568.0,45.28,840.0,1146.0,42.3,646.0,831.0,43.74,35.82,51.41,41.06,31,8,1,7000000,0.0858895705521472
Jakub Vrána,25,LW,26,13,6,19,-8,16,2.2,8,5,0,3,5,1,0,65,20.0,388,896,9,14,1,2,33.3,183,0,13,6.48,65,107,90,1.0,10.03,16.53,13.91,214.0,195.0,52.32,375.0,336.0,52.74,292.0,271.0,51.87,21.3,20.68,50.74,25,3,0,5250000,0.0644171779141104
Jake Walman,25,D,51,3,7,10,-3,10,1.5,3,0,0,0,6,1,0,87,3.4,715,841,58,47,0,0,0.0,185,0,82,4.55,87,173,122,0.38,7.3,14.51,10.23,372.0,325.0,53.37,657.0,651.0,50.23,496.0,482.0,50.72,31.66,34.6,47.78,24,2,0,725000,0.0088957055214723
Austin Watson,30,LW,67,10,6,16,-3,91,1.3,9,0,1,1,6,0,0,88,11.4,803,719,63,213,7,13,35.0,193,1,18,7.79,88,148,119,0.57,6.57,11.05,8.89,304.0,475.0,39.02,572.0,878.0,39.45,438.0,639.0,40.67,27.06,41.25,39.61,28,3,1,1500000,0.0184049079754601
MacKenzie Weegar,28,D,80,8,36,44,40,81,7.7,6,1,1,2,33,2,1,203,3.9,1870,1402,156,179,0,0,0.0,183,1,206,10.02,203,391,271,0.32,6.51,12.55,8.69,1143.0,985.0,53.71,1992.0,1712.0,53.78,1520.0,1292.0,54.05,115.77,99.76,53.71,26,3,0,3250000,0.0398773006134969
Alexander Wennberg,27,C,80,11,26,37,-26,28,1.6,9,2,0,2,21,4,1,95,11.6,1428,1071,44,47,555,635,46.6,188,0,14,9.38,95,152,119,0.39,3.99,6.39,5.0,736.0,659.0,52.76,1323.0,1163.0,53.22,994.0,893.0,52.68,61.93,72.22,46.16,26,3,1,4500000,0.0552147239263803
Blake Wheeler,35,RW,65,17,43,60,-15,36,4.8,14,3,0,2,26,17,0,167,10.2,1270,1172,37,62,4,17,19.0,196,1,5,21.62,167,263,210,1.02,7.89,12.43,9.92,758.0,631.0,54.57,1372.0,1115.0,55.17,1056.0,865.0,54.97,81.79,70.43,53.73,32,5,1,8250000,0.1012269938650306
Colin White,25,C,24,3,7,10,-11,4,0.3,1,2,0,1,2,5,0,47,6.4,368,920,4,28,86,91,48.6,180,1,21,6.08,47,72,60,0.99,7.66,11.74,9.77,220.0,142.0,60.77,420.0,258.0,61.95,291.0,188.0,60.75,22.53,14.32,61.14,22,6,0,4750000,0.058282208588957
Zach Whitecloud,25,D,59,8,11,19,21,20,5.0,7,0,1,1,11,0,0,94,8.5,1109,1128,115,98,0,0,0.0,188,1,300,4.21,94,188,134,0.23,5.09,10.17,7.25,558.0,552.0,50.27,1004.0,1073.0,48.34,762.0,756.0,50.2,52.97,53.71,49.65,23,2,0,725000,0.0088957055214723
Chris Wideman,32,D,64,4,23,27,-25,67,1.9,4,0,0,1,11,12,0,76,5.3,952,893,46,44,0,0,0.0,178,1,100,3.11,76,148,100,0.2,4.79,9.32,6.3,521.0,431.0,54.73,973.0,767.0,55.92,725.0,587.0,55.26,49.93,46.7,51.67,31,1,1,750000,0.00920245398773
Tom Wilson,27,RW,78,24,28,52,13,98,5.5,18,4,2,5,21,6,1,151,15.9,1449,1115,55,240,22,30,42.3,193,1,16,21.59,151,279,226,0.89,6.25,11.55,9.36,751.0,646.0,53.76,1419.0,1236.0,53.45,1081.0,925.0,53.89,82.59,67.02,55.2,24,6,0,5166667,0.0633946871165644
Kailer Yamamoto,23,RW,81,20,21,41,-1,40,3.4,16,3,1,4,17,3,1,114,17.5,1367,1012,36,114,2,4,33.3,173,1,22,18.41,114,188,155,0.81,5.01,8.25,6.81,709.0,752.0,48.53,1315.0,1340.0,49.53,981.0,1044.0,48.44,71.98,72.39,49.86,22,1,0,1175000,0.0144171779141104
Keith Yandle,35,D,77,1,18,19,-47,14,-0.4,0,1,0,0,8,10,0,105,1.0,1076,839,40,29,0,0,0.0,185,0,105,4.38,105,233,148,0.24,5.85,12.99,8.25,596.0,576.0,50.85,1118.0,1010.0,52.54,821.0,769.0,51.64,56.52,62.68,47.42,34,1,1,900000,0.011042944785276
Pavel Zacha,24,C,70,15,21,36,-21,22,2.2,11,4,0,1,17,4,0,148,10.1,1179,1011,18,80,189,188,50.1,191,0,6,17.6,148,264,211,0.9,7.53,13.43,10.74,673.0,537.0,55.62,1264.0,951.0,57.07,954.0,741.0,56.28,62.09,56.56,52.33,22,3,0,2250000,0.0276073619631901
Nikita Zadorov,26,D,74,4,18,22,11,77,4.1,4,0,0,0,18,0,0,106,3.8,1251,1015,49,181,0,0,0.0,198,0,16,4.26,106,225,166,0.2,5.08,10.79,7.96,717.0,578.0,55.37,1322.0,973.0,57.6,1011.0,782.0,56.39,58.13,51.01,53.26,26,1,0,3750000,0.0460122699386503
Nikita Zaitsev,30,D,62,2,9,11,-7,28,2.2,2,0,0,0,7,0,2,65,3.1,1177,1139,103,128,0,0,0.0,188,1,300,2.47,65,138,102,0.13,3.31,7.03,5.2,491.0,770.0,38.94,912.0,1394.0,39.54,701.0,1041.0,40.24,48.0,73.45,39.52,25,7,0,4500000,0.0552147239263803
Mika Zibanejad,28,C,81,29,52,81,30,12,9.2,13,15,1,3,35,13,4,219,13.2,1591,1178,47,67,700,638,52.3,188,1,6,26.16,219,383,313,0.99,8.26,14.45,11.81,904.0,733.0,55.22,1589.0,1388.0,53.38,1245.0,1028.0,54.77,106.92,71.7,59.86,24,5,0,5350000,0.0656441717791411
Artem Zub,26,D,81,6,16,22,1,60,4.9,6,0,0,0,16,0,0,92,6.5,1704,1262,124,155,0,0,0.0,188,1,300,4.3,92,194,127,0.15,3.24,6.83,4.47,766.0,926.0,45.27,1417.0,1708.0,45.34,1074.0,1287.0,45.49,68.04,87.53,43.74,25,2,0,2500000,0.0306748466257668
Mats Zuccarello,34,LW,70,24,55,79,21,24,8.0,17,7,0,2,34,21,0,159,15.1,1301,1115,33,36,21,34,38.2,173,0,300,13.73,159,268,203,0.63,7.33,12.36,9.36,839.0,592.0,58.63,1494.0,1023.0,59.36,1142.0,769.0,59.76,81.41,53.44,60.37,31,5,1,6000000,0.0736196319018405
Jason Zucker,30,LW,41,8,9,17,-2,15,1.3,6,2,0,0,9,0,0,102,7.8,608,889,20,66,4,11,26.7,180,0,59,10.28,102,146,127,1.02,10.07,14.42,12.54,369.0,285.0,56.42,610.0,502.0,54.86,475.0,371.0,56.15,33.27,22.43,59.73,26,5,0,5500000,0.0674846625766871
